ticker,metric,fiscal_year,cik,period_start,period_end,status,value,tag,accession,filed,frame,first_value,first_filed,n_versions,restated,note
COST,operating_lease_current,2025,909832,,2025-08-31,ok,208000000.0,OperatingLeaseLiabilityCurrent,0000909832-25-000101,2025-10-08,CY2025Q3I,208000000.0,2025-10-08,1.0,False,
COST,operating_lease_noncurrent,2015,909832,,2015-08-30,not tagged,,,,,,,,,,
COST,operating_lease_noncurrent,2016,909832,,2016-08-28,not tagged,,,,,,,,,,
COST,operating_lease_noncurrent,2017,909832,,2017-09-03,not tagged,,,,,,,,,,
COST,operating_lease_noncurrent,2018,909832,,2018-09-02,not tagged,,,,,,,,,,
COST,operating_lease_noncurrent,2019,909832,,2019-09-01,ok,0.0,OperatingLeaseLiabilityNoncurrent,0000909832-20-000017,2020-10-07,CY2019Q3I,0.0,2020-10-07,1.0,False,
COST,operating_lease_noncurrent,2020,909832,,2020-08-30,ok,2558000000.0,OperatingLeaseLiabilityNoncurrent,0000909832-21-000014,2021-10-06,CY2020Q3I,2558000000.0,2020-10-07,2.0,False,
COST,operating_lease_noncurrent,2021,909832,,2021-08-29,ok,2642000000.0,OperatingLeaseLiabilityNoncurrent,0000909832-22-000021,2022-10-05,CY2021Q3I,2642000000.0,2021-10-06,2.0,False,
COST,operating_lease_noncurrent,2022,909832,,2022-08-28,ok,2482000000.0,OperatingLeaseLiabilityNoncurrent,0000909832-23-000042,2023-10-11,CY2022Q3I,2482000000.0,2022-10-05,2.0,False,
COST,operating_lease_noncurrent,2023,909832,,2023-09-03,ok,2426000000.0,OperatingLeaseLiabilityNoncurrent,0000909832-24-000049,2024-10-09,CY2023Q3I,2426000000.0,2023-10-11,2.0,False,
COST,operating_lease_noncurrent,2024,909832,,2024-09-01,ok,2375000000.0,OperatingLeaseLiabilityNoncurrent,0000909832-25-000101,2025-10-08,CY2024Q3I,2375000000.0,2024-10-09,2.0,False,
COST,operating_lease_noncurrent,2025,909832,,2025-08-31,ok,2460000000.0,OperatingLeaseLiabilityNoncurrent,0000909832-25-000101,2025-10-08,,2460000000.0,2025-10-08,1.0,False,
COST,operating_lease_total,2015,909832,,2015-08-30,not tagged,,,,,,,,,,
COST,operating_lease_total,2016,909832,,2016-08-28,not tagged,,,,,,,,,,
COST,operating_lease_total,2017,909832,,2017-09-03,not tagged,,,,,,,,,,
COST,operating_lease_total,2018,909832,,2018-09-02,not tagged,,,,,,,,,,
COST,operating_lease_total,2019,909832,,2019-09-01,not tagged,,,,,,,,,,
COST,operating_lease_total,2020,909832,,2020-08-30,ok,2789000000.0,OperatingLeaseLiability,0000909832-20-000017,2020-10-07,CY2020Q3I,2789000000.0,2020-10-07,1.0,False,
COST,operating_lease_total,2021,909832,,2021-08-29,ok,2864000000.0,OperatingLeaseLiability,0000909832-21-000014,2021-10-06,CY2021Q3I,2864000000.0,2021-10-06,1.0,False,
COST,operating_lease_total,2022,909832,,2022-08-28,ok,2721000000.0,OperatingLeaseLiability,0000909832-22-000021,2022-10-05,CY2022Q3I,2721000000.0,2022-10-05,1.0,False,
COST,operating_lease_total,2023,909832,,2023-09-03,ok,2646000000.0,OperatingLeaseLiability,0000909832-23-000042,2023-10-11,CY2023Q3I,2646000000.0,2023-10-11,1.0,False,
COST,operating_lease_total,2024,909832,,2024-09-01,ok,2554000000.0,OperatingLeaseLiability,0000909832-24-000049,2024-10-09,CY2024Q3I,2554000000.0,2024-10-09,1.0,False,
COST,operating_lease_total,2025,909832,,2025-08-31,ok,2668000000.0,OperatingLeaseLiability,0000909832-25-000101,2025-10-08,CY2025Q3I,2668000000.0,2025-10-08,1.0,False,
COST,revenue,2015,909832,2014-09-01,2015-08-30,ok,116199000000.0,Revenues,0000909832-17-000014,2017-10-18,CY2015,116199000000.0,2015-10-14,3.0,False,
COST,revenue,2016,909832,2015-08-31,2016-08-28,ok,118719000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000909832-18-000013,2018-10-26,CY2016,118719000000.0,2018-10-26,1.0,False,
COST,revenue,2017,909832,2016-08-29,2017-09-03,ok,129025000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000909832-18-000013,2018-10-26,,129025000000.0,2018-10-26,1.0,False,
COST,revenue,2018,909832,2017-09-04,2018-09-02,ok,141576000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000909832-20-000017,2020-10-07,CY2018,141576000000.0,2018-10-26,2.0,False,
COST,revenue,2019,909832,2018-09-03,2019-09-01,ok,152703000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000909832-21-000014,2021-10-06,CY2019,152703000000.0,2020-10-07,2.0,False,
COST,revenue,2020,909832,2019-09-02,2020-08-30,ok,166761000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000909832-22-000021,2022-10-05,CY2020,166761000000.0,2020-10-07,3.0,False,
COST,revenue,2021,909832,2020-08-31,2021-08-29,ok,195929000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000909832-23-000042,2023-10-11,CY2021,195929000000.0,2021-10-06,3.0,False,
COST,revenue,2022,909832,2021-08-30,2022-08-28,ok,226954000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000909832-24-000049,2024-10-09,CY2022,226954000000.0,2022-10-05,3.0,False,
COST,revenue,2023,909832,2022-08-29,2023-09-03,ok,242290000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000909832-25-000101,2025-10-08,CY2023,242290000000.0,2023-10-11,3.0,False,
COST,revenue,2024,909832,2023-09-04,2024-09-01,ok,254453000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000909832-25-000101,2025-10-08,CY2024,254453000000.0,2024-10-09,2.0,False,
COST,revenue,2025,909832,2024-09-02,2025-08-31,ok,275235000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0000909832-25-000101,2025-10-08,CY2025,275235000000.0,2025-10-08,1.0,False,
COST,short_term_borrowings,2015,909832,,2015-08-30,not tagged,,,,,,,,,,
COST,short_term_borrowings,2016,909832,,2016-08-28,not tagged,,,,,,,,,,
COST,short_term_borrowings,2017,909832,,2017-09-03,not tagged,,,,,,,,,,
COST,short_term_borrowings,2018,909832,,2018-09-02,not tagged,,,,,,,,,,
COST,short_term_borrowings,2019,909832,,2019-09-01,not tagged,,,,,,,,,,
COST,short_term_borrowings,2020,909832,,2020-08-30,not tagged,,,,,,,,,,
COST,short_term_borrowings,2021,909832,,2021-08-29,not tagged,,,,,,,,,,
COST,short_term_borrowings,2022,909832,,2022-08-28,not tagged,,,,,,,,,,
COST,short_term_borrowings,2023,909832,,2023-09-03,not tagged,,,,,,,,,,
COST,short_term_borrowings,2024,909832,,2024-09-01,not tagged,,,,,,,,,,
COST,short_term_borrowings,2025,909832,,2025-08-31,not tagged,,,,,,,,,,
COST,total_assets,2015,909832,,2015-08-30,ok,33017000000.0,Assets,0000909832-17-000014,2017-10-18,CY2015Q3I,33440000000.0,2015-10-14,3.0,True,
COST,total_assets,2016,909832,,2016-08-28,ok,33163000000.0,Assets,0000909832-18-000013,2018-10-26,CY2016Q3I,33163000000.0,2016-10-12,3.0,False,
COST,total_assets,2017,909832,,2017-09-03,ok,36347000000.0,Assets,0000909832-18-000013,2018-10-26,,36347000000.0,2017-10-18,2.0,False,
COST,total_assets,2018,909832,,2018-09-02,ok,40830000000.0,Assets,0000909832-20-000017,2020-10-07,CY2018Q3I,40830000000.0,2018-10-26,2.0,False,
COST,total_assets,2019,909832,,2019-09-01,ok,45400000000.0,Assets,0000909832-21-000014,2021-10-06,CY2019Q3I,45400000000.0,2020-10-07,2.0,False,
COST,total_assets,2020,909832,,2020-08-30,ok,55556000000.0,Assets,0000909832-22-000021,2022-10-05,CY2020Q3I,55556000000.0,2020-10-07,3.0,False,
COST,total_assets,2021,909832,,2021-08-29,ok,59268000000.0,Assets,0000909832-23-000042,2023-10-11,CY2021Q3I,59268000000.0,2021-10-06,3.0,False,
COST,total_assets,2022,909832,,2022-08-28,ok,64166000000.0,Assets,0000909832-24-000049,2024-10-09,CY2022Q3I,64166000000.0,2022-10-05,3.0,False,
COST,total_assets,2023,909832,,2023-09-03,ok,68994000000.0,Assets,0000909832-25-000101,2025-10-08,CY2023Q3I,68994000000.0,2023-10-11,3.0,False,
COST,total_assets,2024,909832,,2024-09-01,ok,69831000000.0,Assets,0000909832-25-000101,2025-10-08,CY2024Q3I,69831000000.0,2024-10-09,2.0,False,
COST,total_assets,2025,909832,,2025-08-31,ok,77099000000.0,Assets,0000909832-25-000101,2025-10-08,,77099000000.0,2025-10-08,1.0,False,
COST,total_equity,2015,909832,,2015-08-30,ok,10843000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0000909832-18-000013,2018-10-26,CY2015Q3I,10843000000.0,2015-10-14,4.0,False,
COST,total_equity,2016,909832,,2016-08-28,ok,12332000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0000909832-18-000013,2018-10-26,,12332000000.0,2016-10-12,3.0,False,
COST,total_equity,2017,909832,,2017-09-03,ok,11079000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0000909832-20-000017,2020-10-07,CY2017Q3I,11079000000.0,2017-10-18,3.0,False,
COST,total_equity,2018,909832,,2018-09-02,ok,13103000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0000909832-21-000014,2021-10-06,CY2018Q3I,13103000000.0,2018-10-26,3.0,False,
COST,total_equity,2019,909832,,2019-09-01,ok,15584000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0000909832-22-000021,2022-10-05,CY2019Q3I,15584000000.0,2020-10-07,3.0,False,
COST,total_equity,2020,909832,,2020-08-30,ok,18705000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0000909832-23-000042,2023-10-11,CY2020Q3I,18705000000.0,2020-10-07,4.0,False,
COST,total_equity,2021,909832,,2021-08-29,ok,18078000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0000909832-24-000049,2024-10-09,CY2021Q3I,18078000000.0,2021-10-06,4.0,False,
COST,total_equity,2022,909832,,2022-08-28,ok,20647000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0000909832-25-000101,2025-10-08,CY2022Q3I,20647000000.0,2022-10-05,4.0,False,
COST,total_equity,2023,909832,,2023-09-03,ok,25058000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0000909832-25-000101,2025-10-08,CY2023Q3I,25058000000.0,2023-10-11,3.0,False,
COST,total_equity,2024,909832,,2024-09-01,ok,23622000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0000909832-25-000101,2025-10-08,CY2024Q3I,23622000000.0,2024-10-09,2.0,False,
COST,total_equity,2025,909832,,2025-08-31,ok,29164000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0000909832-25-000101,2025-10-08,CY2025Q3I,29164000000.0,2025-10-08,1.0,False,
KR,cost_of_sales,2015,56873,2015-02-01,2016-01-30,ok,85496000000.0,CostOfGoodsSold,0001558370-18-003055,2018-04-18,CY2015,85496000000.0,2016-03-29,4.0,False,
KR,cost_of_sales,2016,56873,2016-01-31,2017-01-28,ok,89502000000.0,CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,0001558370-19-002756,2019-04-02,CY2016,89502000000.0,2019-04-02,1.0,False,
KR,cost_of_sales,2017,56873,2017-01-29,2018-02-03,ok,95811000000.0,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,0001558370-20-003501,2020-04-01,CY2017,95811000000.0,2020-04-01,1.0,False,
KR,cost_of_sales,2018,56873,2018-02-04,2019-02-02,ok,95103000000.0,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,0001558370-21-003706,2021-03-30,CY2018,95103000000.0,2020-04-01,2.0,False,
KR,cost_of_sales,2019,56873,2019-02-03,2020-02-01,ok,95294000000.0,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,0001558370-22-004595,2022-03-29,CY2019,95294000000.0,2020-04-01,3.0,False,
KR,cost_of_sales,2020,56873,2020-02-02,2021-01-30,ok,101597000000.0,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,0001558370-23-004767,2023-03-28,CY2020,101597000000.0,2021-03-30,3.0,False,
KR,cost_of_sales,2021,56873,2021-01-31,2022-01-29,ok,107539000000.0,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,0001558370-24-004603,2024-04-02,CY2021,107539000000.0,2022-03-29,3.0,False,
KR,cost_of_sales,2022,56873,2022-01-30,2023-01-28,ok,116480000000.0,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,0001558370-25-004267,2025-04-01,CY2022,116480000000.0,2023-03-28,3.0,False,
KR,cost_of_sales,2023,56873,2023-01-29,2024-02-03,ok,116675000000.0,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,0001104659-26-037723,2026-03-31,CY2023,116675000000.0,2024-04-02,3.0,False,
KR,cost_of_sales,2024,56873,2024-02-04,2025-02-01,ok,113720000000.0,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,0001104659-26-037723,2026-03-31,CY2024,113720000000.0,2025-04-01,2.0,False,
KR,cost_of_sales,2025,56873,2025-02-02,2026-01-31,ok,113240000000.0,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,0001104659-26-037723,2026-03-31,CY2025,113240000000.0,2026-03-31,1.0,False,
KR,current_assets,2015,56873,,2016-01-30,ok,9892000000.0,AssetsCurrent,0001558370-17-002198,2017-03-28,CY2015Q4I,9892000000.0,2016-03-29,2.0,False,
KR,current_assets,2016,56873,,2017-01-28,ok,10340000000.0,AssetsCurrent,0001558370-18-003055,2018-04-18,CY2016Q4I,10340000000.0,2017-03-28,3.0,False,
KR,current_assets,2017,56873,,2018-02-03,ok,11117000000.0,AssetsCurrent,0001558370-19-002756,2019-04-02,CY2017Q4I,11117000000.0,2018-04-03,3.0,False,
KR,current_assets,2018,56873,,2019-02-02,ok,10803000000.0,AssetsCurrent,0001558370-20-003501,2020-04-01,CY2018Q4I,10803000000.0,2019-04-02,2.0,False,
KR,current_assets,2019,56873,,2020-02-01,ok,10890000000.0,AssetsCurrent,0001558370-21-003706,2021-03-30,CY2019Q4I,10890000000.0,2020-04-01,2.0,False,
KR,current_assets,2020,56873,,2021-01-30,ok,12503000000.0,AssetsCurrent,0001558370-22-004595,2022-03-29,CY2020Q4I,12503000000.0,2021-03-30,2.0,False,
KR,current_assets,2021,56873,,2022-01-29,ok,12174000000.0,AssetsCurrent,0001558370-23-004767,2023-03-28,CY2021Q4I,12174000000.0,2022-03-29,2.0,False,
KR,current_assets,2022,56873,,2023-01-28,ok,12670000000.0,AssetsCurrent,0001558370-24-004603,2024-04-02,CY2022Q4I,12670000000.0,2023-03-28,2.0,False,
KR,current_assets,2023,56873,,2024-02-03,ok,12948000000.0,AssetsCurrent,0001558370-25-004267,2025-04-01,CY2023Q4I,12948000000.0,2024-04-02,2.0,False,
KR,current_assets,2024,56873,,2025-02-01,ok,15273000000.0,AssetsCurrent,0001104659-26-037723,2026-03-31,CY2024Q4I,15273000000.0,2025-04-01,2.0,False,
KR,current_assets,2025,56873,,2026-01-31,ok,14505000000.0,AssetsCurrent,0001104659-26-037723,2026-03-31,,14505000000.0,2026-03-31,1.0,False,
KR,current_liabilities,2015,56873,,2016-01-30,ok,12971000000.0,LiabilitiesCurrent,0001558370-17-002198,2017-03-28,CY2015Q4I,12971000000.0,2016-03-29,2.0,False,
KR,current_liabilities,2016,56873,,2017-01-28,ok,12860000000.0,LiabilitiesCurrent,0001558370-18-003055,2018-04-18,CY2016Q4I,12860000000.0,2017-03-28,3.0,False,
KR,current_liabilities,2017,56873,,2018-02-03,ok,14197000000.0,LiabilitiesCurrent,0001558370-19-002756,2019-04-02,CY2017Q4I,14197000000.0,2018-04-03,3.0,False,
KR,current_liabilities,2018,56873,,2019-02-02,ok,14274000000.0,LiabilitiesCurrent,0001558370-20-003501,2020-04-01,CY2018Q4I,14274000000.0,2019-04-02,2.0,False,
KR,current_liabilities,2019,56873,,2020-02-01,ok,14243000000.0,LiabilitiesCurrent,0001558370-21-003706,2021-03-30,CY2019Q4I,14243000000.0,2020-04-01,2.0,False,
KR,current_liabilities,2020,56873,,2021-01-30,ok,15366000000.0,LiabilitiesCurrent,0001558370-22-004595,2022-03-29,CY2020Q4I,15366000000.0,2021-03-30,2.0,False,
KR,current_liabilities,2021,56873,,2022-01-29,ok,16323000000.0,LiabilitiesCurrent,0001558370-23-004767,2023-03-28,CY2021Q4I,16323000000.0,2022-03-29,2.0,False,
KR,current_liabilities,2022,56873,,2023-01-28,ok,17238000000.0,LiabilitiesCurrent,0001558370-24-004603,2024-04-02,CY2022Q4I,17238000000.0,2023-03-28,2.0,False,
KR,current_liabilities,2023,56873,,2024-02-03,ok,16058000000.0,LiabilitiesCurrent,0001558370-25-004267,2025-04-01,CY2023Q4I,16058000000.0,2024-04-02,2.0,False,
KR,current_liabilities,2024,56873,,2025-02-01,ok,15940000000.0,LiabilitiesCurrent,0001104659-26-037723,2026-03-31,CY2024Q4I,15940000000.0,2025-04-01,2.0,False,
KR,current_liabilities,2025,56873,,2026-01-31,ok,18108000000.0,LiabilitiesCurrent,0001104659-26-037723,2026-03-31,,18108000000.0,2026-03-31,1.0,False,
KR,equity_parent_only,2015,56873,,2016-01-30,ok,6820000000.0,StockholdersEquity,0001558370-17-002198,2017-03-28,CY2015Q4I,6820000000.0,2016-03-29,2.0,False,
KR,equity_parent_only,2016,56873,,2017-01-28,ok,6698000000.0,StockholdersEquity,0001558370-18-003055,2018-04-18,CY2016Q4I,6698000000.0,2017-03-28,3.0,False,
KR,equity_parent_only,2017,56873,,2018-02-03,ok,6931000000.0,StockholdersEquity,0001558370-19-002756,2019-04-02,CY2017Q4I,6931000000.0,2018-04-03,3.0,False,
KR,equity_parent_only,2018,56873,,2019-02-02,ok,7886000000.0,StockholdersEquity,0001558370-20-003501,2020-04-01,CY2018Q4I,7886000000.0,2019-04-02,2.0,False,
KR,equity_parent_only,2019,56873,,2020-02-01,ok,8602000000.0,StockholdersEquity,0001558370-21-003706,2021-03-30,CY2019Q4I,8602000000.0,2020-04-01,2.0,False,
KR,equity_parent_only,2020,56873,,2021-01-30,ok,9576000000.0,StockholdersEquity,0001558370-22-004595,2022-03-29,CY2020Q4I,9576000000.0,2021-03-30,2.0,False,
KR,equity_parent_only,2021,56873,,2022-01-29,ok,9452000000.0,StockholdersEquity,0001558370-23-004767,2023-03-28,CY2021Q4I,9452000000.0,2022-03-29,2.0,False,
KR,equity_parent_only,2022,56873,,2023-01-28,ok,10042000000.0,StockholdersEquity,0001558370-24-004603,2024-04-02,CY2022Q4I,10042000000.0,2023-03-28,2.0,False,
KR,equity_parent_only,2023,56873,,2024-02-03,ok,11615000000.0,StockholdersEquity,0001558370-25-004267,2025-04-01,CY2023Q4I,11615000000.0,2024-04-02,2.0,False,
KR,equity_parent_only,2024,56873,,2025-02-01,ok,8285000000.0,StockholdersEquity,0001104659-26-037723,2026-03-31,CY2024Q4I,8285000000.0,2025-04-01,2.0,False,
KR,equity_parent_only,2025,56873,,2026-01-31,ok,5927000000.0,StockholdersEquity,0001104659-26-037723,2026-03-31,,5927000000.0,2026-03-31,1.0,False,
KR,finance_lease_current,2015,56873,,2016-01-30,not tagged,,,,,,,,,,
KR,finance_lease_current,2016,56873,,2017-01-28,not tagged,,,,,,,,,,
KR,finance_lease_current,2017,56873,,2018-02-03,not tagged,,,,,,,,,,
KR,finance_lease_current,2018,56873,,2019-02-02,ok,54000000.0,FinanceLeaseLiabilityCurrent,0001558370-20-003501,2020-04-01,CY2018Q4I,54000000.0,2020-04-01,1.0,False,
KR,finance_lease_current,2019,56873,,2020-02-01,ok,39000000.0,FinanceLeaseLiabilityCurrent,0001558370-21-003706,2021-03-30,CY2019Q4I,39000000.0,2020-04-01,2.0,False,
KR,finance_lease_current,2020,56873,,2021-01-30,ok,67000000.0,FinanceLeaseLiabilityCurrent,0001558370-22-004595,2022-03-29,CY2020Q4I,67000000.0,2021-03-30,2.0,False,
KR,finance_lease_current,2021,56873,,2022-01-29,ok,104000000.0,FinanceLeaseLiabilityCurrent,0001558370-23-004767,2023-03-28,CY2021Q4I,104000000.0,2022-03-29,2.0,False,
KR,finance_lease_current,2022,56873,,2023-01-28,ok,157000000.0,FinanceLeaseLiabilityCurrent,0001558370-24-004603,2024-04-02,CY2022Q4I,157000000.0,2023-03-28,2.0,False,
KR,finance_lease_current,2023,56873,,2024-02-03,ok,173000000.0,FinanceLeaseLiabilityCurrent,0001558370-25-004267,2025-04-01,CY2023Q4I,173000000.0,2024-04-02,2.0,False,
KR,finance_lease_current,2024,56873,,2025-02-01,ok,168000000.0,FinanceLeaseLiabilityCurrent,0001104659-26-037723,2026-03-31,CY2024Q4I,168000000.0,2025-04-01,2.0,False,
KR,finance_lease_current,2025,56873,,2026-01-31,ok,436000000.0,FinanceLeaseLiabilityCurrent,0001104659-26-037723,2026-03-31,CY2025Q4I,436000000.0,2026-03-31,1.0,False,
KR,finance_lease_noncurrent,2015,56873,,2016-01-30,not tagged,,,,,,,,,,
KR,finance_lease_noncurrent,2016,56873,,2017-01-28,not tagged,,,,,,,,,,
KR,finance_lease_noncurrent,2017,56873,,2018-02-03,not tagged,,,,,,,,,,
KR,finance_lease_noncurrent,2018,56873,,2019-02-02,ok,824000000.0,FinanceLeaseLiabilityNoncurrent,0001558370-20-003501,2020-04-01,CY2018Q4I,824000000.0,2020-04-01,1.0,False,
KR,finance_lease_noncurrent,2019,56873,,2020-02-01,ok,781000000.0,FinanceLeaseLiabilityNoncurrent,0001558370-21-003706,2021-03-30,CY2019Q4I,781000000.0,2020-04-01,2.0,False,
KR,finance_lease_noncurrent,2020,56873,,2021-01-30,ok,936000000.0,FinanceLeaseLiabilityNoncurrent,0001558370-22-004595,2022-03-29,CY2020Q4I,936000000.0,2021-03-30,2.0,False,
KR,finance_lease_noncurrent,2021,56873,,2022-01-29,ok,1515000000.0,FinanceLeaseLiabilityNoncurrent,0001558370-23-004767,2023-03-28,CY2021Q4I,1515000000.0,2022-03-29,2.0,False,
KR,finance_lease_noncurrent,2022,56873,,2023-01-28,ok,1929000000.0,FinanceLeaseLiabilityNoncurrent,0001558370-24-004603,2024-04-02,CY2022Q4I,1929000000.0,2023-03-28,2.0,False,
KR,finance_lease_noncurrent,2023,56873,,2024-02-03,ok,1866000000.0,FinanceLeaseLiabilityNoncurrent,0001558370-25-004267,2025-04-01,CY2023Q4I,1866000000.0,2024-04-02,2.0,False,
KR,finance_lease_noncurrent,2024,56873,,2025-02-01,ok,1828000000.0,FinanceLeaseLiabilityNoncurrent,0001104659-26-037723,2026-03-31,CY2024Q4I,1828000000.0,2025-04-01,2.0,False,
KR,finance_lease_noncurrent,2025,56873,,2026-01-31,ok,1255000000.0,FinanceLeaseLiabilityNoncurrent,0001104659-26-037723,2026-03-31,CY2025Q4I,1255000000.0,2026-03-31,1.0,False,
KR,finance_lease_total,2015,56873,,2016-01-30,not tagged,,,,,,,,,,
KR,finance_lease_total,2016,56873,,2017-01-28,not tagged,,,,,,,,,,
KR,finance_lease_total,2017,56873,,2018-02-03,not tagged,,,,,,,,,,
KR,finance_lease_total,2018,56873,,2019-02-02,not tagged,,,,,,,,,,
KR,finance_lease_total,2019,56873,,2020-02-01,ok,820000000.0,FinanceLeaseLiability,0001558370-20-003501,2020-04-01,CY2019Q4I,820000000.0,2020-04-01,1.0,False,
KR,finance_lease_total,2020,56873,,2021-01-30,ok,1003000000.0,FinanceLeaseLiability,0001558370-21-003706,2021-03-30,CY2020Q4I,1003000000.0,2021-03-30,1.0,False,
KR,finance_lease_total,2021,56873,,2022-01-29,ok,1619000000.0,FinanceLeaseLiability,0001558370-22-004595,2022-03-29,CY2021Q4I,1619000000.0,2022-03-29,1.0,False,
KR,finance_lease_total,2022,56873,,2023-01-28,ok,2086000000.0,FinanceLeaseLiability,0001558370-23-004767,2023-03-28,CY2022Q4I,2086000000.0,2023-03-28,1.0,False,
KR,finance_lease_total,2023,56873,,2024-02-03,ok,2039000000.0,FinanceLeaseLiability,0001558370-24-004603,2024-04-02,CY2023Q4I,2039000000.0,2024-04-02,1.0,False,
KR,finance_lease_total,2024,56873,,2025-02-01,ok,1996000000.0,FinanceLeaseLiability,0001558370-25-004267,2025-04-01,CY2024Q4I,1996000000.0,2025-04-01,1.0,False,
KR,finance_lease_total,2025,56873,,2026-01-31,ok,1691000000.0,FinanceLeaseLiability,0001104659-26-037723,2026-03-31,CY2025Q4I,1691000000.0,2026-03-31,1.0,False,
KR,inventory,2015,56873,,2016-01-30,not tagged,,,,,,,,,,
KR,inventory,2016,56873,,2017-01-28,not tagged,,,,,,,,,,
KR,inventory,2017,56873,,2018-02-03,not tagged,,,,,,,,,,
KR,inventory,2018,56873,,2019-02-02,not tagged,,,,,,,,,,
KR,inventory,2019,56873,,2020-02-01,not tagged,,,,,,,,,,
KR,inventory,2020,56873,,2021-01-30,not tagged,,,,,,,,,,
KR,inventory,2021,56873,,2022-01-29,not tagged,,,,,,,,,,
KR,inventory,2022,56873,,2023-01-28,not tagged,,,,,,,,,,
KR,inventory,2023,56873,,2024-02-03,not tagged,,,,,,,,,,
KR,inventory,2024,56873,,2025-02-01,not tagged,,,,,,,,,,
KR,inventory,2025,56873,,2026-01-31,not tagged,,,,,,,,,,
KR,lifo_reserve,2015,56873,,2016-01-30,ok,1272000000.0,InventoryLIFOReserve,0001558370-17-002198,2017-03-28,CY2015Q4I,1272000000.0,2016-03-29,2.0,False,
KR,lifo_reserve,2016,56873,,2017-01-28,ok,1291000000.0,InventoryLIFOReserve,0001558370-18-003055,2018-04-18,CY2016Q4I,1291000000.0,2017-03-28,3.0,False,
KR,lifo_reserve,2017,56873,,2018-02-03,ok,1248000000.0,InventoryLIFOReserve,0001558370-19-002756,2019-04-02,CY2017Q4I,1248000000.0,2018-04-03,3.0,False,
KR,lifo_reserve,2018,56873,,2019-02-02,ok,1277000000.0,InventoryLIFOReserve,0001558370-20-003501,2020-04-01,CY2018Q4I,1277000000.0,2019-04-02,2.0,False,
KR,lifo_reserve,2019,56873,,2020-02-01,ok,1380000000.0,InventoryLIFOReserve,0001558370-21-003706,2021-03-30,CY2019Q4I,1380000000.0,2020-04-01,2.0,False,
KR,lifo_reserve,2020,56873,,2021-01-30,ok,1373000000.0,InventoryLIFOReserve,0001558370-22-004595,2022-03-29,CY2020Q4I,1373000000.0,2021-03-30,2.0,False,
KR,lifo_reserve,2021,56873,,2022-01-29,ok,1570000000.0,InventoryLIFOReserve,0001558370-23-004767,2023-03-28,CY2021Q4I,1570000000.0,2022-03-29,2.0,False,
KR,lifo_reserve,2022,56873,,2023-01-28,ok,2196000000.0,InventoryLIFOReserve,0001558370-24-004603,2024-04-02,CY2022Q4I,2196000000.0,2023-03-28,2.0,False,
KR,lifo_reserve,2023,56873,,2024-02-03,ok,2309000000.0,InventoryLIFOReserve,0001558370-25-004267,2025-04-01,CY2023Q4I,2309000000.0,2024-04-02,2.0,False,
KR,lifo_reserve,2024,56873,,2025-02-01,ok,2404000000.0,InventoryLIFOReserve,0001104659-26-037723,2026-03-31,CY2024Q4I,2404000000.0,2025-04-01,2.0,False,
KR,lifo_reserve,2025,56873,,2026-01-31,ok,2553000000.0,InventoryLIFOReserve,0001104659-26-037723,2026-03-31,,2553000000.0,2026-03-31,1.0,False,
KR,ltd_and_leases_current,2015,56873,,2016-01-30,ok,2370000000.0,LongTermDebtAndCapitalLeaseObligationsCurrent,0001558370-17-002198,2017-03-28,CY2015Q4I,2370000000.0,2016-03-29,2.0,False,
